datetime,小汽车数量,自行车数量,公交车数量,卡车数量,总车辆数量,交通状况,hour,weekday,is_weekend
2021-08-10 20:45:00,102,6,12,13,133,normal,20,1,0
2021-08-10 21:00:00,91,14,15,6,126,normal,21,1,0
2021-08-10 21:15:00,95,8,17,13,133,normal,21,1,0
2021-08-10 21:30:00,75,15,12,21,123,normal,21,1,0
2021-08-10 21:45:00,53,21,20,10,104,normal,21,1,0
2021-08-10 22:00:00,13,1,0,19,33,normal,22,1,0
2021-08-10 22:15:00,10,0,1,24,35,normal,22,1,0
2021-08-10 22:30:00,16,2,0,33,51,normal,22,1,0
2021-08-10 22:45:00,11,1,0,29,41,normal,22,1,0
2021-08-10 23:00:00,18,2,1,13,34,low,23,1,0
2021-08-10 23:15:00,15,0,1,11,27,low,23,1,0
2021-08-10 23:30:00,14,1,0,33,48,normal,23,1,0
2021-08-10 23:45:00,17,2,0,22,41,normal,23,1,0
2021-08-11 00:00:00,12,2,1,17,32,low,0,2,0
2021-08-11 00:15:00,18,0,0,29,47,normal,0,2,0
2021-08-11 00:30:00,16,1,0,14,31,low,0,2,0
2021-08-11 00:45:00,20,0,0,14,34,low,0,2,0
2021-08-11 01:00:00,20,1,1,30,52,normal,1,2,0
2021-08-11 01:15:00,15,0,1,23,39,normal,1,2,0
2021-08-11 01:30:00,16,0,1,26,43,normal,1,2,0
2021-08-11 01:45:00,18,4,0,11,33,low,1,2,0
2021-08-11 02:00:00,17,3,1,36,57,normal,2,2,0
2021-08-11 02:15:00,14,4,1,10,29,low,2,2,0
2021-08-11 02:30:00,18,2,1,25,46,normal,2,2,0
2021-08-11 02:45:00,12,2,0,19,33,normal,2,2,0
2021-08-11 03:00:00,11,4,0,30,45,normal,3,2,0
2021-08-11 03:15:00,19,1,1,36,57,normal,3,2,0
2021-08-11 03:30:00,10,4,0,36,50,normal,3,2,0
2021-08-11 03:45:00,20,1,1,32,54,normal,3,2,0
2021-08-11 04:00:00,15,5,1,40,61,normal,4,2,0
2021-08-11 04:15:00,104,6,5,1,116,normal,4,2,0
2021-08-11 04:30:00,109,25,3,8,145,normal,4,2,0
2021-08-11 04:45:00,82,23,8,20,133,normal,4,2,0
2021-08-11 05:00:00,81,25,1,18,125,normal,5,2,0
2021-08-11 05:15:00,95,16,10,1,122,normal,5,2,0
2021-08-11 05:30:00,91,24,7,6,128,normal,5,2,0
2021-08-11 05:45:00,81,30,10,0,121,normal,5,2,0
2021-08-11 06:00:00,125,13,26,2,166,high,6,2,0
2021-08-11 06:15:00,125,39,49,3,216,heavy,6,2,0
2021-08-11 06:30:00,125,34,37,1,197,heavy,6,2,0
2021-08-11 06:45:00,125,19,25,4,173,heavy,6,2,0
2021-08-11 07:00:00,125,15,49,0,189,heavy,7,2,0
2021-08-11 07:15:00,125,32,50,5,212,heavy,7,2,0
2021-08-11 07:30:00,125,38,50,1,214,heavy,7,2,0
2021-08-11 07:45:00,125,29,29,3,186,heavy,7,2,0
2021-08-11 08:00:00,125,31,48,4,208,heavy,8,2,0
2021-08-11 08:15:00,125,32,50,0,207,heavy,8,2,0
2021-08-11 08:30:00,125,31,45,0,201,heavy,8,2,0
2021-08-11 08:45:00,125,21,20,1,167,normal,8,2,0
2021-08-11 09:00:00,125,28,36,0,189,heavy,9,2,0
2021-08-11 09:15:00,39,10,37,16,102,normal,9,2,0
2021-08-11 09:30:00,89,8,12,13,122,normal,9,2,0
2021-08-11 09:45:00,51,16,16,13,96,normal,9,2,0
2021-08-11 10:00:00,17,9,18,28,72,normal,10,2,0
2021-08-11 10:15:00,48,25,36,21,130,high,10,2,0
2021-08-11 10:30:00,93,7,30,16,146,high,10,2,0
2021-08-11 10:45:00,55,15,36,15,121,high,10,2,0
2021-08-11 11:00:00,51,10,8,22,91,normal,11,2,0
2021-08-11 11:15:00,51,7,3,24,85,normal,11,2,0
2021-08-11 11:30:00,51,9,7,30,97,normal,11,2,0
2021-08-11 11:45:00,51,7,14,20,92,normal,11,2,0
2021-08-11 12:00:00,51,10,14,20,95,normal,12,2,0
2021-08-11 12:15:00,51,10,6,22,89,normal,12,2,0
2021-08-11 12:30:00,51,8,11,22,92,normal,12,2,0
2021-08-11 12:45:00,51,6,10,26,93,normal,12,2,0
2021-08-11 13:00:00,51,7,7,27,92,normal,13,2,0
2021-08-11 13:15:00,104,17,25,20,166,normal,13,2,0
2021-08-11 13:30:00,6,28,27,14,75,normal,13,2,0
2021-08-11 13:45:00,54,29,37,9,129,high,13,2,0
2021-08-11 14:00:00,43,13,30,20,106,normal,14,2,0
2021-08-11 14:15:00,60,21,26,11,118,high,14,2,0
2021-08-11 14:30:00,101,23,8,20,152,normal,14,2,0
2021-08-11 14:45:00,62,26,19,11,118,normal,14,2,0
2021-08-11 15:00:00,39,24,13,11,87,low,15,2,0
2021-08-11 15:15:00,90,20,35,7,152,high,15,2,0
2021-08-11 15:30:00,109,30,22,20,181,heavy,15,2,0
2021-08-11 15:45:00,68,26,25,20,139,normal,15,2,0
2021-08-11 16:00:00,142,22,37,6,207,heavy,16,2,0
2021-08-11 16:15:00,113,14,20,5,152,normal,16,2,0
2021-08-11 16:30:00,142,13,37,8,200,heavy,16,2,0
2021-08-11 16:45:00,108,23,26,9,166,high,16,2,0
2021-08-11 17:00:00,122,29,30,7,188,heavy,17,2,0
2021-08-11 17:15:00,133,12,30,7,182,heavy,17,2,0
2021-08-11 17:30:00,118,23,38,10,189,heavy,17,2,0
2021-08-11 17:45:00,121,35,26,8,190,heavy,17,2,0
2021-08-11 18:00:00,116,23,20,8,167,normal,18,2,0
2021-08-11 18:15:00,132,12,27,8,179,heavy,18,2,0
2021-08-11 18:30:00,144,17,33,7,201,heavy,18,2,0
2021-08-11 18:45:00,103,21,11,11,146,normal,18,2,0
2021-08-11 19:00:00,107,15,10,15,147,normal,19,2,0
2021-08-11 19:15:00,50,10,10,17,87,low,19,2,0
2021-08-11 19:30:00,108,15,10,6,139,normal,19,2,0
2021-08-11 19:45:00,108,24,15,29,176,heavy,19,2,0
2021-08-11 20:00:00,101,6,15,13,135,normal,20,2,0
2021-08-11 20:15:00,55,17,12,19,103,normal,20,2,0
2021-08-11 20:30:00,77,7,20,16,120,normal,20,2,0
2021-08-11 20:45:00,91,12,19,8,130,normal,20,2,0
2021-08-11 21:00:00,95,25,17,29,166,normal,21,2,0
2021-08-11 21:15:00,78,17,17,27,139,normal,21,2,0
2021-08-11 21:30:00,98,16,16,21,151,normal,21,2,0
2021-08-11 21:45:00,86,13,11,35,145,high,21,2,0
2021-08-11 22:00:00,18,4,0,16,38,low,22,2,0
2021-08-11 22:15:00,18,5,0,12,35,low,22,2,0
2021-08-11 22:30:00,18,2,1,25,46,normal,22,2,0
2021-08-11 22:45:00,18,1,0,17,36,low,22,2,0
2021-08-11 23:00:00,18,5,0,21,44,normal,23,2,0
2021-08-11 23:15:00,18,0,1,12,31,low,23,2,0
2021-08-11 23:30:00,18,3,1,28,50,normal,23,2,0
2021-08-11 23:45:00,18,4,1,40,63,normal,23,2,0
2021-08-12 00:00:00,18,1,1,39,59,normal,0,3,0
2021-08-12 00:15:00,18,4,0,30,52,normal,0,3,0
2021-08-12 00:30:00,18,5,1,13,37,low,0,3,0
2021-08-12 00:45:00,18,2,0,37,57,normal,0,3,0
2021-08-12 01:00:00,18,0,0,13,31,low,1,3,0
2021-08-12 01:15:00,18,5,0,11,34,low,1,3,0
2021-08-12 01:30:00,18,5,1,12,36,low,1,3,0
2021-08-12 01:45:00,18,1,1,16,36,low,1,3,0
2021-08-12 02:00:00,18,1,1,34,54,normal,2,3,0
2021-08-12 02:15:00,18,1,0,24,43,normal,2,3,0
2021-08-12 02:30:00,18,0,0,23,41,normal,2,3,0
2021-08-12 02:45:00,18,0,0,27,45,normal,2,3,0
2021-08-12 03:00:00,18,5,0,28,51,normal,3,3,0
2021-08-12 03:15:00,18,1,0,14,33,low,3,3,0
2021-08-12 03:30:00,18,5,0,25,48,normal,3,3,0
2021-08-12 03:45:00,18,4,1,30,53,normal,3,3,0
2021-08-12 04:00:00,18,5,1,30,54,normal,4,3,0
2021-08-12 04:15:00,62,24,7,2,95,low,4,3,0
2021-08-12 04:30:00,51,23,6,1,81,low,4,3,0
2021-08-12 04:45:00,114,23,10,19,166,normal,4,3,0
2021-08-12 05:00:00,85,22,9,9,125,normal,5,3,0
2021-08-12 05:15:00,102,24,4,20,150,normal,5,3,0
2021-08-12 05:30:00,101,18,3,17,139,normal,5,3,0
2021-08-12 05:45:00,116,19,0,17,152,normal,5,3,0
2021-08-12 06:00:00,117,38,50,5,210,heavy,6,3,0
2021-08-12 06:15:00,114,32,34,2,182,heavy,6,3,0
2021-08-12 06:30:00,120,17,23,1,161,normal,6,3,0
2021-08-12 06:45:00,145,20,25,2,192,heavy,6,3,0
2021-08-12 07:00:00,125,30,48,1,204,heavy,7,3,0
2021-08-12 07:15:00,103,27,45,1,176,heavy,7,3,0
2021-08-12 07:30:00,114,20,43,1,178,heavy,7,3,0
2021-08-12 07:45:00,145,10,44,1,200,heavy,7,3,0
2021-08-12 08:00:00,147,31,20,4,202,heavy,8,3,0
2021-08-12 08:15:00,104,24,40,0,168,heavy,8,3,0
2021-08-12 08:30:00,124,11,22,0,157,normal,8,3,0
2021-08-12 08:45:00,101,37,31,4,173,heavy,8,3,0
2021-08-12 09:00:00,144,30,37,1,212,heavy,9,3,0
2021-08-12 09:15:00,24,18,37,18,97,normal,9,3,0
2021-08-12 09:30:00,24,8,17,25,74,normal,9,3,0
2021-08-12 09:45:00,16,22,12,20,70,normal,9,3,0
2021-08-12 10:00:00,26,2,39,26,93,normal,10,3,0
2021-08-12 10:15:00,90,7,18,15,130,normal,10,3,0
2021-08-12 10:30:00,59,6,11,11,87,low,10,3,0
2021-08-12 10:45:00,28,7,22,18,75,normal,10,3,0
2021-08-12 11:00:00,60,5,14,21,100,normal,11,3,0
2021-08-12 11:15:00,69,9,8,23,109,normal,11,3,0
2021-08-12 11:30:00,59,9,12,26,106,normal,11,3,0
2021-08-12 11:45:00,24,10,5,21,60,normal,11,3,0
2021-08-12 12:00:00,41,7,7,21,76,normal,12,3,0
2021-08-12 12:15:00,48,10,9,29,96,normal,12,3,0
2021-08-12 12:30:00,59,10,14,23,106,normal,12,3,0
2021-08-12 12:45:00,67,7,12,28,114,normal,12,3,0
2021-08-12 13:00:00,52,9,8,20,89,normal,13,3,0
2021-08-12 13:15:00,45,26,29,10,110,normal,13,3,0
2021-08-12 13:30:00,14,21,7,18,60,low,13,3,0
2021-08-12 13:45:00,55,22,24,10,111,normal,13,3,0
2021-08-12 14:00:00,45,14,39,5,103,normal,14,3,0
2021-08-12 14:15:00,90,17,16,11,134,normal,14,3,0
2021-08-12 14:30:00,33,21,25,5,84,normal,14,3,0
2021-08-12 14:45:00,118,25,31,13,187,heavy,14,3,0
2021-08-12 15:00:00,86,28,13,5,132,normal,15,3,0
2021-08-12 15:15:00,105,29,22,12,168,heavy,15,3,0
2021-08-12 15:30:00,10,19,26,8,63,normal,15,3,0
2021-08-12 15:45:00,46,22,18,9,95,normal,15,3,0
2021-08-12 16:00:00,105,35,48,6,194,heavy,16,3,0
2021-08-12 16:15:00,135,37,34,5,211,heavy,16,3,0
2021-08-12 16:30:00,103,29,44,6,182,heavy,16,3,0
2021-08-12 16:45:00,113,13,42,10,178,heavy,16,3,0
2021-08-12 17:00:00,103,20,27,9,159,high,17,3,0
2021-08-12 17:15:00,150,13,20,9,192,heavy,17,3,0
2021-08-12 17:30:00,116,25,33,8,182,heavy,17,3,0
2021-08-12 17:45:00,109,16,41,9,175,heavy,17,3,0
2021-08-12 18:00:00,112,11,50,5,178,heavy,18,3,0
2021-08-12 18:15:00,104,31,30,5,170,heavy,18,3,0
2021-08-12 18:30:00,146,18,40,6,210,heavy,18,3,0
2021-08-12 18:45:00,110,24,10,29,173,heavy,18,3,0
2021-08-12 19:00:00,60,15,12,25,112,normal,19,3,0
2021-08-12 19:15:00,103,9,14,29,155,normal,19,3,0
2021-08-12 19:30:00,102,6,15,6,129,normal,19,3,0
2021-08-12 19:45:00,51,17,16,8,92,normal,19,3,0
2021-08-12 20:00:00,62,12,11,18,103,low,20,3,0
2021-08-12 20:15:00,103,14,12,5,134,normal,20,3,0
2021-08-12 20:30:00,50,7,11,23,91,normal,20,3,0
2021-08-12 20:45:00,80,14,20,6,120,normal,20,3,0
2021-08-12 21:00:00,98,13,18,21,150,normal,21,3,0
2021-08-12 21:15:00,53,25,20,13,111,normal,21,3,0
2021-08-12 21:30:00,52,8,10,27,97,normal,21,3,0
2021-08-12 21:45:00,71,23,13,21,128,normal,21,3,0
2021-08-12 22:00:00,17,3,0,29,49,normal,22,3,0
2021-08-12 22:15:00,20,5,1,36,62,normal,22,3,0
2021-08-12 22:30:00,15,0,0,32,47,normal,22,3,0
2021-08-12 22:45:00,15,0,1,20,36,normal,22,3,0
2021-08-12 23:00:00,14,2,0,23,39,normal,23,3,0
2021-08-12 23:15:00,13,1,0,29,43,normal,23,3,0
2021-08-12 23:30:00,14,5,0,31,50,normal,23,3,0
2021-08-12 23:45:00,16,3,0,33,52,normal,23,3,0
2021-08-13 00:00:00,18,4,1,15,38,low,0,4,0
2021-08-13 00:15:00,20,0,1,23,44,normal,0,4,0
2021-08-13 00:30:00,19,3,0,16,38,low,0,4,0
2021-08-13 00:45:00,10,3,0,12,25,low,0,4,0
2021-08-13 01:00:00,10,4,0,23,37,normal,1,4,0
2021-08-13 01:15:00,12,5,0,29,46,normal,1,4,0
2021-08-13 01:30:00,10,0,0,39,49,normal,1,4,0
2021-08-13 01:45:00,16,2,1,21,40,normal,1,4,0
2021-08-13 02:00:00,18,4,1,36,59,normal,2,4,0
2021-08-13 02:15:00,15,1,0,14,30,low,2,4,0
2021-08-13 02:30:00,17,4,0,13,34,low,2,4,0
2021-08-13 02:45:00,18,3,1,24,46,normal,2,4,0
2021-08-13 03:00:00,19,2,0,11,32,low,3,4,0
2021-08-13 03:15:00,19,3,0,21,43,normal,3,4,0
2021-08-13 03:30:00,19,3,1,31,54,normal,3,4,0
2021-08-13 03:45:00,14,2,1,19,36,normal,3,4,0
2021-08-13 04:00:00,11,0,0,27,38,normal,4,4,0
2021-08-13 04:15:00,27,6,1,11,45,low,4,4,0
2021-08-13 04:30:00,33,11,6,13,63,low,4,4,0
2021-08-13 04:45:00,63,6,7,10,86,low,4,4,0
2021-08-13 05:00:00,58,13,4,15,90,low,5,4,0
2021-08-13 05:15:00,57,11,7,10,85,low,5,4,0
2021-08-13 05:30:00,63,10,6,12,91,low,5,4,0
2021-08-13 05:45:00,74,9,0,15,98,low,5,4,0
2021-08-13 06:00:00,71,9,7,10,97,low,6,4,0
2021-08-13 06:15:00,33,9,6,13,61,low,6,4,0
2021-08-13 06:30:00,29,6,1,12,48,low,6,4,0
2021-08-13 06:45:00,32,9,3,11,55,low,6,4,0
2021-08-13 07:00:00,57,14,3,11,85,low,7,4,0
2021-08-13 07:15:00,31,11,0,14,56,low,7,4,0
2021-08-13 07:30:00,30,9,3,10,52,low,7,4,0
2021-08-13 07:45:00,61,8,7,12,88,low,7,4,0
2021-08-13 08:00:00,47,10,4,10,71,low,8,4,0
2021-08-13 08:15:00,80,16,4,15,115,normal,8,4,0
2021-08-13 08:30:00,49,10,2,10,71,low,8,4,0
2021-08-13 08:45:00,58,7,5,13,83,low,8,4,0
2021-08-13 09:00:00,53,19,1,10,83,low,9,4,0
2021-08-13 09:15:00,132,47,25,0,204,heavy,9,4,0
2021-08-13 09:30:00,131,52,15,0,198,heavy,9,4,0
2021-08-13 09:45:00,171,59,27,3,260,heavy,9,4,0
2021-08-13 10:00:00,131,43,20,3,197,heavy,10,4,0
2021-08-13 10:15:00,177,56,12,4,249,heavy,10,4,0
2021-08-13 10:30:00,160,47,30,3,240,heavy,10,4,0
2021-08-13 10:45:00,178,68,28,4,278,heavy,10,4,0
2021-08-13 11:00:00,169,70,20,3,262,heavy,11,4,0
2021-08-13 11:15:00,133,56,25,2,216,heavy,11,4,0
2021-08-13 11:30:00,151,52,13,0,216,heavy,11,4,0
2021-08-13 11:45:00,179,46,27,3,255,heavy,11,4,0
2021-08-13 12:00:00,144,68,20,0,232,heavy,12,4,0
2021-08-13 12:15:00,162,46,19,2,229,heavy,12,4,0
2021-08-13 12:30:00,159,44,23,2,228,heavy,12,4,0
2021-08-13 12:45:00,174,67,30,1,272,heavy,12,4,0
2021-08-13 13:00:00,136,57,29,4,226,heavy,13,4,0
2021-08-13 13:15:00,156,42,12,3,213,heavy,13,4,0
2021-08-13 13:30:00,175,63,19,3,260,heavy,13,4,0
2021-08-13 13:45:00,172,62,20,2,256,heavy,13,4,0
2021-08-13 14:00:00,171,49,15,0,235,heavy,14,4,0
2021-08-13 14:15:00,172,65,18,2,257,heavy,14,4,0
2021-08-13 14:30:00,176,50,13,1,240,heavy,14,4,0
2021-08-13 14:45:00,153,50,23,3,229,heavy,14,4,0
2021-08-13 15:00:00,148,64,27,0,239,heavy,15,4,0
2021-08-13 15:15:00,56,28,6,2,92,low,15,4,0
2021-08-13 15:30:00,88,26,25,0,139,normal,15,4,0
2021-08-13 15:45:00,82,23,14,0,119,normal,15,4,0
2021-08-13 16:00:00,77,20,7,0,104,low,16,4,0
2021-08-13 16:15:00,66,24,1,0,91,low,16,4,0
2021-08-13 16:30:00,72,22,8,2,104,low,16,4,0
2021-08-13 16:45:00,62,28,21,2,113,normal,16,4,0
2021-08-13 17:00:00,66,26,4,1,97,low,17,4,0
2021-08-13 17:15:00,85,20,4,0,109,low,17,4,0
2021-08-13 17:30:00,87,24,11,2,124,normal,17,4,0
2021-08-13 17:45:00,67,28,25,0,120,normal,17,4,0
2021-08-13 18:00:00,70,26,16,2,114,normal,18,4,0
2021-08-13 18:15:00,62,20,20,1,103,normal,18,4,0
2021-08-13 18:30:00,67,29,1,0,97,low,18,4,0
2021-08-13 18:45:00,65,25,1,1,92,low,18,4,0
2021-08-13 19:00:00,76,24,23,0,123,normal,19,4,0
2021-08-13 19:15:00,42,1,5,11,59,low,19,4,0
2021-08-13 19:30:00,42,10,3,1,56,low,19,4,0
2021-08-13 19:45:00,31,11,1,12,55,low,19,4,0
2021-08-13 20:00:00,47,7,3,6,63,low,20,4,0
2021-08-13 20:15:00,28,7,2,4,41,low,20,4,0
2021-08-13 20:30:00,22,3,6,1,32,low,20,4,0
2021-08-13 20:45:00,29,1,7,5,42,low,20,4,0
2021-08-13 21:00:00,43,9,1,11,64,low,21,4,0
2021-08-13 21:15:00,23,3,3,8,37,low,21,4,0
2021-08-13 21:30:00,21,2,5,15,43,low,21,4,0
2021-08-13 21:45:00,31,2,1,9,43,low,21,4,0
2021-08-13 22:00:00,15,5,0,18,38,low,22,4,0
2021-08-13 22:15:00,11,2,0,15,28,low,22,4,0
2021-08-13 22:30:00,12,0,1,17,30,low,22,4,0
2021-08-13 22:45:00,18,3,0,18,39,low,22,4,0
2021-08-13 23:00:00,19,1,0,31,51,normal,23,4,0
2021-08-13 23:15:00,17,0,0,22,39,normal,23,4,0
2021-08-13 23:30:00,15,5,0,14,34,low,23,4,0
2021-08-13 23:45:00,15,1,1,24,41,normal,23,4,0
2021-08-14 00:00:00,18,4,0,33,55,normal,0,5,0
2021-08-14 00:15:00,14,4,0,34,52,normal,0,5,0
2021-08-14 00:30:00,14,0,1,19,34,normal,0,5,0
2021-08-14 00:45:00,19,3,0,36,58,normal,0,5,0
2021-08-14 01:00:00,10,4,1,21,36,normal,1,5,0
2021-08-14 01:15:00,19,1,0,19,39,normal,1,5,0
2021-08-14 01:30:00,18,5,0,26,49,normal,1,5,0
2021-08-14 01:45:00,17,1,1,25,44,normal,1,5,0
2021-08-14 02:00:00,20,2,0,12,34,low,2,5,0
2021-08-14 02:15:00,15,5,0,15,35,low,2,5,0
2021-08-14 02:30:00,11,4,0,14,29,low,2,5,0
2021-08-14 02:45:00,14,3,1,18,36,low,2,5,0
2021-08-14 03:00:00,13,2,0,39,54,normal,3,5,0
2021-08-14 03:15:00,17,5,0,29,51,normal,3,5,0
2021-08-14 03:30:00,13,5,0,31,49,normal,3,5,0
2021-08-14 03:45:00,18,5,0,35,58,normal,3,5,0
2021-08-14 04:00:00,15,4,0,16,35,low,4,5,0
2021-08-14 04:15:00,55,15,5,3,78,low,4,5,0
2021-08-14 04:30:00,76,10,7,9,102,low,4,5,0
2021-08-14 04:45:00,98,0,9,19,126,normal,4,5,0
2021-08-14 05:00:00,98,12,6,6,122,normal,5,5,0
2021-08-14 05:15:00,103,2,10,20,135,normal,5,5,0
2021-08-14 05:30:00,93,17,8,12,130,normal,5,5,0
2021-08-14 05:45:00,115,27,9,16,167,low,5,5,0
2021-08-14 06:00:00,120,12,22,3,157,normal,6,5,0
2021-08-14 06:15:00,142,18,27,0,187,heavy,6,5,0
2021-08-14 06:30:00,117,29,49,2,197,heavy,6,5,0
2021-08-14 06:45:00,126,36,24,0,186,heavy,6,5,0
2021-08-14 07:00:00,110,39,38,5,192,heavy,7,5,0
2021-08-14 07:15:00,149,20,39,5,213,heavy,7,5,0
2021-08-14 07:30:00,109,29,23,5,166,normal,7,5,0
2021-08-14 07:45:00,124,34,24,4,186,heavy,7,5,0
2021-08-14 08:00:00,149,35,32,1,217,heavy,8,5,0
2021-08-14 08:15:00,125,32,38,4,199,heavy,8,5,0
2021-08-14 08:30:00,101,23,38,1,163,high,8,5,0
2021-08-14 08:45:00,137,36,30,0,203,heavy,8,5,0
2021-08-14 09:00:00,139,15,21,3,178,heavy,9,5,0
2021-08-14 09:15:00,19,3,29,9,60,normal,9,5,0
2021-08-14 09:30:00,13,11,39,7,70,normal,9,5,0
2021-08-14 09:45:00,31,2,29,27,89,normal,9,5,0
2021-08-14 10:00:00,18,24,21,22,85,normal,10,5,0
2021-08-14 10:15:00,26,12,14,13,65,low,10,5,0
2021-08-14 10:30:00,31,15,13,28,87,normal,10,5,0
2021-08-14 10:45:00,12,22,8,11,53,low,10,5,0
2021-08-14 11:00:00,54,5,13,23,95,normal,11,5,0
2021-08-14 11:15:00,59,7,13,21,100,normal,11,5,0
2021-08-14 11:30:00,58,8,6,23,95,normal,11,5,0
2021-08-14 11:45:00,53,8,9,25,95,normal,11,5,0
2021-08-14 12:00:00,54,7,7,20,88,normal,12,5,0
2021-08-14 12:15:00,39,10,4,29,82,normal,12,5,0
2021-08-14 12:30:00,38,9,8,22,77,normal,12,5,0
2021-08-14 12:45:00,36,5,10,23,74,normal,12,5,0
2021-08-14 13:00:00,68,6,12,24,110,normal,13,5,0
2021-08-14 13:15:00,50,18,26,14,108,normal,13,5,0
2021-08-14 13:30:00,120,28,22,20,190,heavy,13,5,0
2021-08-14 13:45:00,60,14,28,9,111,normal,13,5,0
2021-08-14 14:00:00,105,14,8,19,146,normal,14,5,0
2021-08-14 14:15:00,89,27,18,8,142,normal,14,5,0
2021-08-14 14:30:00,28,17,31,10,86,normal,14,5,0
2021-08-14 14:45:00,79,14,23,6,122,normal,14,5,0
2021-08-14 15:00:00,15,11,30,14,70,normal,15,5,0
2021-08-14 15:15:00,77,27,23,18,145,normal,15,5,0
2021-08-14 15:30:00,19,14,24,6,63,normal,15,5,0
2021-08-14 15:45:00,79,13,28,7,127,high,15,5,0
2021-08-14 16:00:00,114,10,22,9,155,normal,16,5,0
2021-08-14 16:15:00,150,30,22,5,207,heavy,16,5,0
2021-08-14 16:30:00,142,23,25,7,197,heavy,16,5,0
2021-08-14 16:45:00,111,36,25,6,178,heavy,16,5,0
2021-08-14 17:00:00,143,37,38,8,226,heavy,17,5,0
2021-08-14 17:15:00,120,37,43,10,210,heavy,17,5,0
2021-08-14 17:30:00,147,20,49,7,223,normal,17,5,0
2021-08-14 17:45:00,140,22,27,5,194,heavy,17,5,0
2021-08-14 18:00:00,128,37,20,9,194,heavy,18,5,0
2021-08-14 18:15:00,114,23,42,10,189,heavy,18,5,0
2021-08-14 18:30:00,117,20,22,9,168,heavy,18,5,0
2021-08-14 18:45:00,93,24,17,23,157,normal,18,5,0
2021-08-14 19:00:00,65,15,15,8,103,low,19,5,0
2021-08-14 19:15:00,100,22,14,8,144,normal,19,5,0
2021-08-14 19:30:00,85,12,11,18,126,normal,19,5,0
2021-08-14 19:45:00,56,7,12,12,87,low,19,5,0
2021-08-14 20:00:00,50,12,15,18,95,low,20,5,0
2021-08-14 20:15:00,74,9,11,12,106,low,20,5,0
2021-08-14 20:30:00,73,15,18,7,113,normal,20,5,0
2021-08-14 20:45:00,99,13,20,30,162,normal,20,5,0
2021-08-14 21:00:00,110,14,17,8,149,normal,21,5,0
2021-08-14 21:15:00,82,5,12,34,133,high,21,5,0
2021-08-14 21:30:00,58,19,12,17,106,low,21,5,0
2021-08-14 21:45:00,70,10,14,32,126,high,21,5,0
2021-08-14 22:00:00,10,1,0,33,44,normal,22,5,0
2021-08-14 22:15:00,14,1,1,40,56,normal,22,5,0
2021-08-14 22:30:00,17,1,1,17,36,low,22,5,0
2021-08-14 22:45:00,12,4,1,22,39,normal,22,5,0
2021-08-14 23:00:00,15,0,0,16,31,low,23,5,0
2021-08-14 23:15:00,13,4,0,25,42,normal,23,5,0
2021-08-14 23:30:00,14,5,1,12,32,low,23,5,0
2021-08-14 23:45:00,18,1,1,35,55,normal,23,5,0
2021-08-15 00:00:00,18,5,1,19,43,normal,0,6,1
2021-08-15 00:15:00,19,3,0,38,60,normal,0,6,1
2021-08-15 00:30:00,13,0,1,12,26,low,0,6,1
2021-08-15 00:45:00,20,0,1,38,59,normal,0,6,1
2021-08-15 01:00:00,20,1,1,24,46,normal,1,6,1
2021-08-15 01:15:00,17,3,1,17,38,low,1,6,1
2021-08-15 01:30:00,12,3,1,35,51,normal,1,6,1
2021-08-15 01:45:00,19,0,1,30,50,normal,1,6,1
2021-08-15 02:00:00,19,2,1,30,52,normal,2,6,1
2021-08-15 02:15:00,18,1,0,16,35,low,2,6,1
2021-08-15 02:30:00,11,0,0,31,42,normal,2,6,1
2021-08-15 02:45:00,10,1,1,12,24,low,2,6,1
2021-08-15 03:00:00,16,1,0,24,41,normal,3,6,1
2021-08-15 03:15:00,18,3,0,28,49,normal,3,6,1
2021-08-15 03:30:00,20,1,1,39,61,normal,3,6,1
2021-08-15 03:45:00,19,3,1,27,50,normal,3,6,1
2021-08-15 04:00:00,14,1,1,34,50,normal,4,6,1
2021-08-15 04:15:00,61,26,1,16,104,low,4,6,1
2021-08-15 04:30:00,72,26,6,4,108,low,4,6,1
2021-08-15 04:45:00,86,24,3,18,131,normal,4,6,1
2021-08-15 05:00:00,75,1,8,10,94,low,5,6,1
2021-08-15 05:15:00,75,1,7,9,92,low,5,6,1
2021-08-15 05:30:00,93,5,4,1,103,low,5,6,1
2021-08-15 05:45:00,111,6,2,5,124,normal,5,6,1
2021-08-15 06:00:00,111,18,41,2,172,heavy,6,6,1
2021-08-15 06:15:00,114,27,46,0,187,heavy,6,6,1
2021-08-15 06:30:00,139,19,50,2,210,heavy,6,6,1
2021-08-15 06:45:00,109,14,38,1,162,high,6,6,1
2021-08-15 07:00:00,105,16,22,3,146,normal,7,6,1
2021-08-15 07:15:00,150,13,31,4,198,heavy,7,6,1
2021-08-15 07:30:00,122,13,47,3,185,heavy,7,6,1
2021-08-15 07:45:00,114,24,46,2,186,heavy,7,6,1
2021-08-15 08:00:00,119,36,41,0,196,heavy,8,6,1
2021-08-15 08:15:00,108,35,39,0,182,heavy,8,6,1
2021-08-15 08:30:00,113,18,28,1,160,high,8,6,1
2021-08-15 08:45:00,118,36,37,0,191,heavy,8,6,1
2021-08-15 09:00:00,113,35,48,3,199,heavy,9,6,1
2021-08-15 09:15:00,66,7,22,30,125,normal,9,6,1
2021-08-15 09:30:00,64,12,27,8,111,normal,9,6,1
